RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-1070924	10253279	15.3429	2.8679	15:20:34N	2:52:04E	31PDS8582196257	ND31-02	P	PPL		ML	00			NG	N				KOURA	Koura	Koura	KOURA	Koura	Koura		2007-11-29	1,2,3,4,5	1			2007-11-29		
1	-1070924	10255808	15.3429	2.8679	15:20:34N	2:52:04E	31PDS8582196257	ND31-02	P	PPL		ML	00			NG	N				KOURA	Koura	Koura	KOURA	Koura	Koura		2007-11-29	1,2,3,4,5				2007-11-30		
1	10158881	10427471	13.336754	8.92849	13:20:12N	8:55:43E	32PMV9225674378	ND32-10	P	PPL		NG	07			NG	N				DANHOUNTOUA	Dan Hountoua	Dan Hountoua	DANHOUNTOUA	Dan Hountoua	Dan Hountoua		2008-04-02	1,2,3,4	1			2008-03-31		
1	-1080497	10697096	14.361478	6.337245	14:21:41N	6:20:14E	32PKA1281189361	ND32-05	P	PPL		NG	06				N				FOTINGEL	Fotingel	Fotingel	FOTINGEL	Fotingel	Fotingel		2008-09-23	1,2,3,4,5	1			2008-09-23		
1	-1080497	-1602935	14.361478	6.337245	14:21:41N	6:20:14E	32PKA1281189361	ND32-05	P	PPL		NG	06				V				FOTINGUEL	Fotinguel	Fotinguel	FOTINGUEL	Fotinguel	Fotinguel		2008-09-23	1,2,3,4,5				2008-09-23		
1	-1083924	10697082	14.265694	6.015111	14:15:56N	6:00:54E	32PJA7790479180	ND32-05	P	PPL		NG	06				N				MADETAII	Madéta II	Madeta II	MADETAII	Madéta II	Madeta II		2008-09-23	1,2,3,4,5	1			2008-09-23		
1	-1083924	-1607688	14.265694	6.015111	14:15:56N	6:00:54E	32PJA7790479180	ND32-05	P	PPL		NG	06				V				MADETTA	Madetta	Madetta	MADETTA	Madetta	Madetta		2008-09-23	1,2,3,4,5				2008-09-23		
3	-1083924	-1607676	14.265694	6.015111	14:15:56N	6:00:54E	32PJA7790479180	ND32-05	P	PPL		NG	06				V				MADATTA	Madatta	Madatta	MADATTA	Madatta	Madatta		2008-09-23	1,2,3,4,5				1993-09-01		
1	-1085470	10889420	11.838984	3.532223	11:50:20N	3:31:56E	31PEP5797208804	NC31-03	P	PPL		NG	03				N				SAKAOUA	Sakaoua	Sakaoua	SAKAOUA	Sakaoua	Sakaoua		2008-12-19	1,2,3,4,5	1			2008-12-19		
1	-1085470	-1609719	11.838984	3.532223	11:50:20N	3:31:56E	31PEP5797208804	NC31-03	P	PPL		NG	03				V				SAKAWA	Sakawa	Sakawa	SAKAWA	Sakawa	Sakawa		2008-12-19	1,2,3,4,5				2008-12-19		
1	-1079087	-1601040	20.956584	12.340072	20:57:24N	12:20:24E	33QTD2340319640	NF33-13	P	PPL	4	NG	01				N				CHIRFA	Chirfa	Chirfa	CHIRFA	Chirfa	Chirfa		2009-09-18	1,2,3,4,5,6,7,8,9	1			2003-07-31		
3	-1079087	-1601042	20.956584	12.340072	20:57:24N	12:20:24E	33QTD2340319640	NF33-13	P	PPL	4	NG	01				V				CHIRFADRIGA	Chirfa Driga	Chirfa Driga	CHIRFADRIGA	Chirfa Driga	Chirfa Driga		2009-09-18	1,2,3,4,5,6,7,8,9				2003-07-31		
1	-1077255	-1598426	19.125131	12.921203	19:07:30N	12:55:16E	33QTB8133315973	NE33-01	P	PPL	4	NG	01				N	fra			ACHENOUMA	Achénouma	Achenouma	ACHENOUMA	Achénouma	Achenouma		2009-10-08	1,2,3,4,5,6,7,8,9	1			2003-07-31		
1	10603434	11268535	19.05067	12.914826	19:03:02N	12:54:53E	33QTB8056407738	NE33-01	P	PPL	4	NG	01				N	fra			LABOULOBOU	Laboulobou	Laboulobou	LABOULOBOU	Laboulobou	Laboulobou		2009-10-08	1,2,3,4	1			2009-10-08		
1	-1077691	-1599038	19.364639	12.897639	19:21:53N	12:53:52E	33QTB7917442519	NE33-01	P	PPL	4	NG	01				V	fra			ANAY	Anay	Anay	ANAY	Anay	Anay		2009-10-08	1,2,3,4,5,6,7,8,9				2003-07-31		
1	-1077691	-1599055	19.364639	12.897639	19:21:53N	12:53:52E	33QTB7917442519	NE33-01	P	PPL	4	NG	01				N	fra			ANEY	Aney	Aney	ANEY	Aney	Aney		2009-10-08	1,2,3,4,5,6,7,8,9	1			2003-07-31		
1	-1077691	-1599039	19.364639	12.897639	19:21:53N	12:53:52E	33QTB7917442519	NE33-01	P	PPL	4	NG	01				V	fra			ANAYE	Anaye	Anaye	ANAYE	Anaye	Anaye		2009-10-08	1,2,3,4,5,6,7,8,9				2003-07-31		
1	10603436	11268537	19.000387	12.894994	19:00:01N	12:53:42E	33QTB7840902196	NE33-01	P	PPL	4	NG	01				N	fra			DIRKOU	Dirkou	Dirkou	DIRKOU	Dirkou	Dirkou		2009-10-08	1,2,3,4	1			2009-10-08		
1	10603423	11268483	19.390155	12.872039	19:23:25N	12:52:19E	33QTB7651945376	NE33-01	P	PPL	4	NG	01				N	fra			DOUMBA	Doumba	Doumba	DOUMBA	Doumba	Doumba		2009-10-08	1,2,3,4	1			2009-10-08		
1	10603424	11268484	19.349398	12.870008	19:20:58N	12:52:12E	33QTB7625040867	NE33-01	P	PPL	4	NG	01				N	fra			LOTEY	Lotey	Lotey	LOTEY	Lotey	Lotey		2009-10-08	1,2,3,4	1			2009-10-08		
1	10603425	11268485	19.271788	12.894525	19:16:18N	12:53:40E	33QTB7872232243	NE33-01	P	PPL	4	NG	01				N	fra			BELAKOULBOU	Béla Koulbou	Bela Koulbou	BELAKOULBOU	Béla Koulbou	Bela Koulbou		2009-10-08	1,2,3,4	1			2009-10-08		
1	10603427	11268487	19.157169	12.907174	19:09:26N	12:54:26E	33QTB7989919538	NE33-01	P	PPL	4	NG	01				N	fra			TEHIDOROSSO	Téhi Dorosso	Tehi Dorosso	TEHIDOROSSO	Téhi Dorosso	Tehi Dorosso		2009-10-08	1,2,3,4	1			2009-10-08		
1	-1080189	-1602517	19.334535	12.915771	19:20:04N	12:54:57E	33QTB8103939163	NE33-01	P	PPL	4	NG	01				N	fra			EMITCHOUMA	Emi Tchouma	Emi Tchouma	EMITCHOUMA	Emi Tchouma	Emi Tchouma		2009-10-08	1,2,3,4,5	1			1993-09-01		
1	-1077934	-1599396	19.076304	12.91787	19:04:35N	12:55:04E	33QTB8091810572	NE33-01	P	PPL	4	NG	01				N	fra			ARRIGUI	Arrigui	Arrigui	ARRIGUI	Arrigui	Arrigui		2009-10-08	1,2,3,4,5,6,7,8,9	1			2003-07-31		
1	-1084380	-1608327	14.120718	7.265451	14:07:15N	7:15:56E	32PLA1275861769	ND32-05	P	PPL		NG	04				V				MAYMALIO	May Malio	May Malio	MAYMALIO	May Malio	May Malio		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1084380	-1608328	14.120718	7.265451	14:07:15N	7:15:56E	32PLA1275861769	ND32-05	P	PPL		NG	04				N				MAYMALYO	May Malyo	May Malyo	MAYMALYO	May Malyo	May Malyo		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1082698	-1606021	14.327443	7.221798	14:19:39N	7:13:18E	32PLA0821884677	ND32-05	P	PPL		NG	04				V				KANFATAWA	Kanfatawa	Kanfatawa	KANFATAWA	Kanfatawa	Kanfatawa		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1082698	-1606056	14.327443	7.221798	14:19:39N	7:13:18E	32PLA0821884677	ND32-05	P	PPL		NG	04				N				KANNFATAWA	Kannfatawa	Kannfatawa	KANNFATAWA	Kannfatawa	Kannfatawa		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1082683	-1606002	14.638653	7.289088	14:38:19N	7:17:21E	32PLB1573519055	ND32-05	P	PPL		NG	04				V				KANDILIMOUGAMOU	Kandili Mougamou	Kandili Mougamou	KANDILIMOUGAMOU	Kandili Mougamou	Kandili Mougamou		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1082683	-1606055	14.638653	7.289088	14:38:19N	7:17:21E	32PLB1573519055	ND32-05	P	PPL		NG	04				N				KANNDILIMOUGAMOU	Kanndili Mougamou	Kanndili Mougamou	KANNDILIMOUGAMOU	Kanndili Mougamou	Kanndili Mougamou		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081258	-1604137	14.471556	7.366891	14:28:18N	7:22:01E	32PLB2398400506	ND32-05	P	PPL		NG	04				V				GUEGOUMA	Guégouma	Guegouma	GUEGOUMA	Guégouma	Guegouma		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081258	-1603545	14.471556	7.366891	14:28:18N	7:22:01E	32PLB2398400506	ND32-05	P	PPL		NG	04				N				GEGOUMA	Gégouma	Gegouma	GEGOUMA	Gégouma	Gegouma		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1079466	-1601506	14.614156	7.285451	14:36:51N	7:17:08E	32PLB1532316348	ND32-05	P	PPL		NG	04				V				DANMEWASSA	Dan Méwassa	Dan Mewassa	DANMEWASSA	Dan Méwassa	Dan Mewassa		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1079466	-1601505	14.614156	7.285451	14:36:51N	7:17:08E	32PLB1532316348	ND32-05	P	PPL		NG	04				N				DANMEWASA	Dan Méwasa	Dan Mewasa	DANMEWASA	Dan Méwasa	Dan Mewasa		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081316	-1604218	14.042853	7.245406	14:02:34N	7:14:43E	32PLA1052953170	ND32-05	P	PPL		NG	04				V				GUIAROUNA	Guiarouna	Guiarouna	GUIAROUNA	Guiarouna	Guiarouna		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081316	-1603575	14.042853	7.245406	14:02:34N	7:14:43E	32PLA1052953170	ND32-05	P	PPL		NG	04				N				GIAROUNA	Giarouna	Giarouna	GIAROUNA	Giarouna	Giarouna		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	9133288	9173761	15.014827	8.677883	15:00:53N	8:40:40E	32PMB6537259991	ND32-02	P	PPL		NG	07				V				KELLEKELLE	Kellé Kellé	Kelle Kelle	KELLEKELLE	Kellé Kellé	Kelle Kelle		2008-08-06	1,2,3,4,5,6,7,8,9				2008-08-06		
1	9133288	10606452	15.014827	8.677883	15:00:53N	8:40:40E	32PMB6537259991	ND32-02	P	PPL		NG	07				N				KELEKELE	Kelé Kelé	Kele Kele	KELEKELE	Kelé Kelé	Kele Kele		2008-08-06	1,2,3,4,5,6,7,8,9	1			2008-08-06		
3	9133288	9173763	15.014827	8.677883	15:00:53N	8:40:40E	32PMB6537259991	ND32-02	P	PPL		NG	07				V				KELEKELE	Kélé-Kélé	Kele-Kele	KELEKELE	Kélé-Kélé	Kele-Kele		2008-08-06	1,2,3,4,5,6,7,8,9				2003-07-31		
1	-1080642	-1603136	15.045231	8.968017	15:02:43N	8:58:05E	32PMB9656263329	ND32-02	P	PPL		NG	07				V				GAMRAM	Gamram	Gamram	GAMRAM	Gamram	Gamram		2008-08-06	1,2,3,4,5				2008-08-06		
1	-1080642	10606442	15.045231	8.968017	15:02:43N	8:58:05E	32PMB9656263329	ND32-02	P	PPL		NG	07				N				GANMARAM	Ganmaram	Ganmaram	GANMARAM	Ganmaram	Ganmaram		2008-08-06	1,2,3,4,5	1			2008-08-06		
3	-1080642	-1603137	15.045231	8.968017	15:02:43N	8:58:05E	32PMB9656263329	ND32-02	P	PPL		NG	07				V				GAMRAN	Gamran	Gamran	GAMRAN	Gamran	Gamran		2008-08-06	1,2,3,4,5				1993-09-01		
3	-1080642	-1609127	15.045231	8.968017	15:02:43N	8:58:05E	32PMB9656263329	ND32-02	P	PPL		NG	07				V				OAMRAM	Oamram	Oamram	OAMRAM	Oamram	Oamram		2008-08-06	1,2,3,4,5				1993-09-01		
1	-1087125	-1612163	13.0646	2.3975	13:03:53N	2:23:51E	31PDQ3468044357	ND31-10	P	PPL		NG	09				V				TOULOUEYKEYNA	Toulouey Keyna	Toulouey Keyna	TOULOUEYKEYNA	Toulouey Keyna	Toulouey Keyna		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1087125	10717114	13.0646	2.3975	13:03:53N	2:23:51E	31PDQ3468044357	ND31-10	P	PPL		NG	09				V				TOULOUEYKAINA	Toulouey Kaïna	Toulouey Kaina	TOULOUEYKAINA	Toulouey Kaïna	Toulouey Kaina		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1087125	10717113	13.0646	2.3975	13:03:53N	2:23:51E	31PDQ3468044357	ND31-10	P	PPL		NG	09				N				MANGAKOUARA	Manga Kouara	Manga Kouara	MANGAKOUARA	Manga Kouara	Manga Kouara		2008-10-15	1,2,3,4,5	1			2008-10-15		
3	-1087125	-1612162	13.0646	2.3975	13:03:53N	2:23:51E	31PDQ3468044357	ND31-10	P	PPL		NG	09				V				TOULOUEYEKAINA	Touloueye-Kaïna	Touloueye-Kaina	TOULOUEYEKAINA	Touloueye-Kaïna	Touloueye-Kaina		2008-10-15	1,2,3,4,5				1993-09-01		
1	-1085872	-1610240	13.4439	6.903047	13:26:38N	6:54:11E	32PKV7296987192	ND32-09	P	PPL		NG	04				N				SOUMARANAABOU	Soumarana-Abou	Soumarana-Abou	SOUMARANAABOU	Soumarana-Abou	Soumarana-Abou		2008-02-11	1,2,3,4,5	1			2011-05-23		
1	10519809	11088243	12.899888	3.997303	12:54:00N	3:59:50E	31PFQ0819726275	ND31-15	P	PPL		NG	03				N				TOUNGADINTAWAY	Tounga Dintaway	Tounga Dintaway	TOUNGADINTAWAY	Tounga Dintaway	Tounga Dintaway		2009-06-12	1,2,3,4	1			2009-06-12		
1	10519809	11088208	12.899888	3.997303	12:54:00N	3:59:50E	31PFQ0819726275	ND31-15	P	PPL		NG	03				V				TONGADINTAWAY	Tonga Dintaway	Tonga Dintaway	TONGADINTAWAY	Tonga Dintaway	Tonga Dintaway		2009-06-12	1,2,3,4				2011-05-23		
1	-1085294	-1609482	14.251013	7.31425	14:15:04N	7:18:51E	32PLA1813176146	ND32-05	P	PPL		NG	04				V				RIJIABA	Rijia Ba	Rijia Ba	RIJIABA	Rijia Ba	Rijia Ba		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1085294	-1609495	14.251013	7.31425	14:15:04N	7:18:51E	32PLA1813176146	ND32-05	P	PPL		NG	04				N				RIJYABA	Rijya Ba	Rijya Ba	RIJYABA	Rijya Ba	Rijya Ba		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081836	-1604787	14.703773	7.058483	14:42:14N	7:03:31E	32PKB9095326462	ND32-05	P	PPL		NG	04				V				GUIDANSAMIOUSMANE	Guidan Sami Ousmane	Guidan Sami Ousmane	GUIDANSAMIOUSMANE	Guidan Sami Ousmane	Guidan Sami Ousmane		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081836	-1604786	14.703773	7.058483	14:42:14N	7:03:31E	32PKB9095326462	ND32-05	P	PPL		NG	04				N				GUIDANSAMIOUSMAN	Guidan Sami Ousman	Guidan Sami Ousman	GUIDANSAMIOUSMAN	Guidan Sami Ousman	Guidan Sami Ousman		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081777	-1604725	14.448962	7.164848	14:26:56N	7:09:53E	32PLA0218198171	ND32-05	P	PPL		NG	04				V				GUIDANMOUSSA	Guidan Moussa	Guidan Moussa	GUIDANMOUSSA	Guidan Moussa	Guidan Moussa		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081777	-1604718	14.448962	7.164848	14:26:56N	7:09:53E	32PLA0218198171	ND32-05	P	PPL		NG	04				N				GUIDANMOUSA	Guidan Mousa	Guidan Mousa	GUIDANMOUSA	Guidan Mousa	Guidan Mousa		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1079238	-1601237	14.460114	7.378561	14:27:36N	7:22:43E	32PLA2523399231	ND32-05	P	PPL		NG	04				V				DANAMARIA	Dan Amaria	Dan Amaria	DANAMARIA	Dan Amaria	Dan Amaria		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1079238	-1601238	14.460114	7.378561	14:27:36N	7:22:43E	32PLA2523399231	ND32-05	P	PPL		NG	04				N				DANAMARYA	Dan Amarya	Dan Amarya	DANAMARYA	Dan Amarya	Dan Amarya		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081776	-1604724	14.380833	7.361776	14:22:51N	7:21:42E	32PLA2336190473	ND32-05	P	PPL		NG	04				V				GUIDANMOUSSA	Guidan Moussa	Guidan Moussa	GUIDANMOUSSA	Guidan Moussa	Guidan Moussa		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081776	-1604717	14.380833	7.361776	14:22:51N	7:21:42E	32PLA2336190473	ND32-05	P	PPL		NG	04				N				GUIDANMOUSA	Guidan Mousa	Guidan Mousa	GUIDANMOUSA	Guidan Mousa	Guidan Mousa		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081892	9173712	14.141446	7.232618	14:08:29N	7:13:57E	32PLA0923064089	ND32-05	P	PPL		NG	04				V				GUIDANOUARI	Guidan Ouari	Guidan Ouari	GUIDANOUARI	Guidan Ouari	Guidan Ouari		2008-08-21	1,2,3,4,5,6,7,8,9				2008-08-21		
1	-1081892	-1604846	14.141446	7.232618	14:08:29N	7:13:57E	32PLA0923064089	ND32-05	P	PPL		NG	04				N				GUIDANWARI	Guidan Wari	Guidan Wari	GUIDANWARI	Guidan Wari	Guidan Wari		2008-08-21	1,2,3,4,5,6,7,8,9	1			2008-08-21		
1	-1077431	-1598691	14.385577	7.092257	14:23:08N	7:05:32E	32PKA9429691221	ND32-05	P	PPL		NG	04				V				AJIAIBRAHIM	Ajia Ibrahim	Ajia Ibrahim	AJIAIBRAHIM	Ajia Ibrahim	Ajia Ibrahim		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1077431	-1598706	14.385577	7.092257	14:23:08N	7:05:32E	32PKA9429691221	ND32-05	P	PPL		NG	04				N				AJYAIBRAHIM	Ajya Ibrahim	Ajya Ibrahim	AJYAIBRAHIM	Ajya Ibrahim	Ajya Ibrahim		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1084346	9173724	14.675446	7.655263	14:40:32N	7:39:19E	32PLB5520322860	ND32-06	P	PPL		NG	07				V				MAKERAOUA	Makéraoua	Makeraoua	MAKERAOUA	Makéraoua	Makeraoua		2008-08-21	1,2,3,4,5,6,7,8,9				2008-08-21		
1	-1084346	-1608291	14.675446	7.655263	14:40:32N	7:39:19E	32PLB5520322860	ND32-06	P	PPL		NG	07				N				MAYKERAWA	Maykérawa	Maykerawa	MAYKERAWA	Maykérawa	Maykerawa		2008-08-21	1,2,3,4,5,6,7,8,9	1			2008-08-21		
1	-1080171	-1602489	14.231922	7.013842	14:13:55N	7:00:50E	32PKA8569274289	ND32-05	P	PPL		NG	04				V				ELKASSOUORA	Elkassouora	Elkassouora	ELKASSOUORA	Elkassouora	Elkassouora		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1080171	-1602490	14.231922	7.013842	14:13:55N	7:00:50E	32PKA8569274289	ND32-05	P	PPL		NG	04				N				ELKASWORA	Elkaswora	Elkaswora	ELKASWORA	Elkaswora	Elkaswora		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081185	-1604040	14.112764	7.155686	14:06:46N	7:09:20E	32PLA0089860979	ND32-05	P	PPL		NG	04				V				GOUNDOUMAWA	Goundoumawa	Goundoumawa	GOUNDOUMAWA	Goundoumawa	Goundoumawa		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081185	-1604041	14.112764	7.155686	14:06:46N	7:09:20E	32PLA0089860979	ND32-05	P	PPL		NG	04				N				GOUNDOUNMAWA	Goundounmawa	Goundounmawa	GOUNDOUNMAWA	Goundounmawa	Goundounmawa		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1081738	-1604682	14.132078	7.3293	14:07:55N	7:19:45E	32PLA1966162976	ND32-05	P	PPL		NG	04				V				GUIDANMANTO	Guidan Manto	Guidan Manto	GUIDANMANTO	Guidan Manto	Guidan Manto		2008-08-21	1,2,3,4,5				2008-08-21		
1	-1081738	-1604679	14.132078	7.3293	14:07:55N	7:19:45E	32PLA1966162976	ND32-05	P	PPL		NG	04				N				GUIDANMANNTO	Guidan Mannto	Guidan Mannto	GUIDANMANNTO	Guidan Mannto	Guidan Mannto		2008-08-21	1,2,3,4,5	1			2008-08-21		
1	-1080340	-1602718	13.0928	3.184	13:05:34N	3:11:02E	31PEQ1994647405	ND31-11	P	PPL		NG	03				V				FARANDEY	Farandey	Farandey	FARANDEY	Farandey	Farandey		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1080340	-1602719	13.0928	3.184	13:05:34N	3:11:02E	31PEQ1994647405	ND31-11	P	PPL		NG	03				N				FARANDEYE	Farandeye	Farandeye	FARANDEYE	Farandeye	Farandeye		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1078893	-1600773	13.8288	3.0835	13:49:44N	3:05:01E	31PER0902428794	ND31-11	P	PPL		NG	09				V				BOULKAS	Boulkas	Boulkas	BOULKAS	Boulkas	Boulkas		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1078893	-1600774	13.8288	3.0835	13:49:44N	3:05:01E	31PER0902428794	ND31-11	P	PPL		NG	09				N				BOULKASS	Boulkass	Boulkass	BOULKASS	Boulkass	Boulkass		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1082619	-1605926	13.4892	3.1326	13:29:21N	3:07:57E	31PEQ1435191239	ND31-11	P	PPL		NG	03				V				KALEYDEYKEYNA	Kaleydey Keyna	Kaleydey Keyna	KALEYDEYKEYNA	Kaleydey Keyna	Kaleydey Keyna		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1082619	-1605925	13.4892	3.1326	13:29:21N	3:07:57E	31PEQ1435191239	ND31-11	P	PPL		NG	03				N				KALEYDEYEKAINA	Kaleydeyekaïna	Kaleydeyekaina	KALEYDEYEKAINA	Kaleydeyekaïna	Kaleydeyekaina		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1082618	-1605923	13.5026	3.1119	13:30:09N	3:06:43E	31PEQ1211092720	ND31-11	P	PPL		NG	03				V				KALEYDEYBERI	Kaleydey Béri	Kaleydey Beri	KALEYDEYBERI	Kaleydey Béri	Kaleydey Beri		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1082618	-1605924	13.5026	3.1119	13:30:09N	3:06:43E	31PEQ1211092720	ND31-11	P	PPL		NG	03				N				KALEYDEYEBERI	Kaleydéyébéri	Kaleydeyeberi	KALEYDEYEBERI	Kaleydéyébéri	Kaleydeyeberi		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1081126	-1603966	13.4061	3.4977	13:24:22N	3:29:52E	31PEQ5388382100	ND31-11	P	PPL		NG	03				V				GOUBEYKWARA	Goubey Kwara	Goubey Kwara	GOUBEYKWARA	Goubey Kwara	Goubey Kwara		2008-10-22	1,2,3,4,5				2008-10-22		
1	-1081126	-1603965	13.4061	3.4977	13:24:22N	3:29:52E	31PEQ5388382100	ND31-11	P	PPL		NG	03				N				GOUBEYEKOARA	Goubeye-Koara	Goubeye-Koara	GOUBEYEKOARA	Goubeye-Koara	Goubeye-Koara		2008-10-22	1,2,3,4,5	1			2008-10-22		
1	-1078440	-1600130	13.4315	2.9917	13:25:53N	2:59:30E	31PDQ9910284854	ND31-10	P	PPL		NG	03				V				BARKEKWARA	Barké Kwara	Barke Kwara	BARKEKWARA	Barké Kwara	Barke Kwara		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1078440	10717220	13.4315	2.9917	13:25:53N	2:59:30E	31PDQ9910284854	ND31-10	P	PPL		NG	03				N				BARKOYKOUARA	Barkoy Kouara	Barkoy Kouara	BARKOYKOUARA	Barkoy Kouara	Barkoy Kouara		2008-10-15	1,2,3,4,5	1			2008-10-15		
3	-1078440	-1600129	13.4315	2.9917	13:25:53N	2:59:30E	31PDQ9910284854	ND31-10	P	PPL		NG	03				V				BARKEKOARA	Barké-Koara	Barke-Koara	BARKEKOARA	Barké-Koara	Barke-Koara		2008-10-15	1,2,3,4,5				1993-09-01		
1	86795	107251	13.4428	2.1874	13:26:34N	2:11:15E	31PDQ1203786249	ND31-10	P	PPL		NG	08				V				SERKIREZARMA	Serkiré Zarma	Serkire Zarma	SERKIREZARMA	Serkiré Zarma	Serkire Zarma		2008-10-15	1,2,3,4				2008-10-15		
1	86795	107253	13.4428	2.1874	13:26:34N	2:11:15E	31PDQ1203786249	ND31-10	P	PPL		NG	08				N				SERKIRE	Serkiré	Serkire	SERKIRE	Serkiré	Serkire		2008-10-15	1,2,3,4	1			2008-10-15		
1	-1078738	-1600557	13.3036	2.8408	13:18:13N	2:50:27E	31PDQ8275770716	ND31-10	P	PPL		NG	03				V				BOGOLMAMAR	Bogol Mamar	Bogol Mamar	BOGOLMAMAR	Bogol Mamar	Bogol Mamar		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1078738	10717182	13.3036	2.8408	13:18:13N	2:50:27E	31PDQ8275770716	ND31-10	P	PPL		NG	03				N				BOGGOLMAMARE	Boggol Mamaré	Boggol Mamare	BOGGOLMAMARE	Boggol Mamaré	Boggol Mamare		2008-10-15	1,2,3,4,5	1			2008-10-15		
3	-1078738	-1600556	13.3036	2.8408	13:18:13N	2:50:27E	31PDQ8275770716	ND31-10	P	PPL		NG	03				V				BOGOLMAHAMAR	Bogol Mahamar	Bogol Mahamar	BOGOLMAHAMAR	Bogol Mahamar	Bogol Mahamar		2008-10-15	1,2,3,4,5				1993-09-01		
1	-1085743	-1610069	13.2828	2.6782	13:16:58N	2:40:42E	31PDQ6514368432	ND31-10	P	PPL		NG	09				V				SINEKWARA	Siné Kwara	Sine Kwara	SINEKWARA	Siné Kwara	Sine Kwara		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1085743	10717172	13.2828	2.6782	13:16:58N	2:40:42E	31PDQ6514368432	ND31-10	P	PPL		NG	09				N				SINAKOUARA	Sina Kouara	Sina Kouara	SINAKOUARA	Sina Kouara	Sina Kouara		2008-10-15	1,2,3,4,5	1			2008-10-15		
3	-1085743	-1610068	13.2828	2.6782	13:16:58N	2:40:42E	31PDQ6514368432	ND31-10	P	PPL		NG	09				V				SINEKOARA	Siné-Koara	Sine-Koara	SINEKOARA	Siné-Koara	Sine-Koara		2008-10-15	1,2,3,4,5				1993-09-01		
1	-1079141	-1601114	13.1964	2.3838	13:11:47N	2:23:02E	31PDQ3323058937	ND31-10	P	PPL		NG	09				V				DAGARI	Dagari	Dagari	DAGARI	Dagari	Dagari		2008-10-15	1,2,3,4,5				2008-10-15		
1	-1079141	10717156	13.1964	2.3838	13:11:47N	2:23:02E	31PDQ3323058937	ND31-10	P	PPL		NG	09				N				DAGARIZARMA	Dagari Zarma	Dagari Zarma	DAGARIZARMA	Dagari Zarma	Dagari Zarma		2008-10-15	1,2,3,4,5	1			2008-10-15		
3	-1079141	-1601365	13.1964	2.3838	13:11:47N	2:23:02E	31PDQ3323058937	ND31-10	P	PPL		NG	09				V				DANGARE	Dangaré	Dangare	DANGARE	Dangaré	Dangare		2008-10-15	1,2,3,4,5				1993-09-01		
1	-1087031	-1612027	14.457242	.236558	14:27:26N	0:14:12E	31PBS0207100091	ND31-05	P	PPL		NG	09				V				TONGTONG	Tong Tong	Tong Tong	TONGTONG	Tong Tong	Tong Tong		2008-10-21	1,2,3,4,5				2008-10-21		
